setN;elemId;elemType;As1Ti;As1Tj;As1Bi;As1Bj;As2Ti;As2Tj;As2Bi;As2Bj;Asw1i;Asw1j;Asw2i;Asw2j;Reinf1;Reinf2;Crack1i;Crack1j;Crack2i;Crack2j;Sw1i;Sw1j;Sw2i;Sw2j;ls1i;ls1j;ls2i;ls2j
1;325205;1;1.3736142306857689e-05;1.3740033976237028e-05;1.3736142306857689e-05;1.3740033976237028e-05;1.3736142306857689e-05;1.3740033976237028e-05;1.3736142306857689e-05;1.3740033976237028e-05;5.9662635498047326e-05;5.967953887939498e-05;5.9662635498047326e-05;5.967953887939498e-05;5.088901472680422e-05;5.088901472680422e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;325206;1;1.0298656350595017e-05;1.0300759463840098e-05;1.0298656350595017e-05;1.0300759463840098e-05;1.0298656350595017e-05;1.0300759463840098e-05;1.0298656350595017e-05;1.0300759463840098e-05;4.473198997497593e-05;4.4741124801636084e-05;4.473198997497593e-05;4.4741124801636084e-05;3.815096097718586e-05;3.815096097718586e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;325207;1;4.761271935922145e-06;4.760375058209471e-06;4.761271935922145e-06;4.760375058209471e-06;4.761271935922145e-06;4.760375058209471e-06;4.761271935922145e-06;4.760375058209471e-06;2.068048114776627e-05;2.0676585578918614e-05;2.068048114776627e-05;2.0676585578918614e-05;1.7634340503415497e-05;1.7634340503415497e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;325208;1;2.4326402522899573e-06;2.4364526324802063e-06;2.4326402522899573e-06;2.4364526324802063e-06;2.4326402522899573e-06;2.4364526324802063e-06;2.4326402522899573e-06;2.4364526324802063e-06;1.0566120052337725e-05;1.0582679042816242e-05;1.0566120052337725e-05;1.0582679042816242e-05;9.023898638815652e-06;9.023898638815652e-06;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;325209;1;1.006610050907845e-05;1.0072004304108832e-05;1.006610050907845e-05;1.0072004304108832e-05;1.006610050907845e-05;1.0072004304108832e-05;1.006610050907845e-05;1.0072004304108832e-05;4.372188873291049e-05;4.374753173828158e-05;4.372188873291049e-05;4.374753173828158e-05;3.730371964484783e-05;3.730371964484783e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;325210;1;1.7212036076298528e-05;1.7219263090910798e-05;1.7212036076298528e-05;1.7219263090910798e-05;1.7212036076298528e-05;1.7219263090910798e-05;1.7212036076298528e-05;1.7219263090910798e-05;7.476010452270564e-05;7.479149490356501e-05;7.476010452270564e-05;7.479149490356501e-05;6.377504848485532e-05;6.377504848485532e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;325763;1;4.121704474555136e-05;4.1214572482639035e-05;4.121704474555136e-05;4.1214572482639035e-05;4.121704474555136e-05;4.1214572482639035e-05;4.121704474555136e-05;4.1214572482639035e-05;0.0001790253378295912;0.00017901459960937636;0.0001790253378295912;0.00017901459960937636;0.0001526557212798211;0.0001526557212798211;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;325764;1;2.2084467230902857e-05;2.2081087691695682e-05;2.2084467230902857e-05;2.2081087691695682e-05;2.2084467230902857e-05;2.2081087691695682e-05;2.2084467230902857e-05;2.2081087691695682e-05;9.592340332031322e-05;9.590872436523509e-05;9.592340332031322e-05;9.590872436523509e-05;8.179432307741866e-05;8.179432307741866e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;325765;1;5.066262026186361e-06;5.06270311143665e-06;5.066262026186361e-06;5.06270311143665e-06;5.066262026186361e-06;5.06270311143665e-06;5.066262026186361e-06;5.06270311143665e-06;2.2005198974609538e-05;2.1989740905761885e-05;2.2005198974609538e-05;2.1989740905761885e-05;1.876393343032001e-05;1.876393343032001e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;325766;1;1.822419604548708e-06;1.8242315574928631e-06;1.822419604548708e-06;1.8242315574928631e-06;1.822419604548708e-06;1.8242315574928631e-06;1.822419604548708e-06;1.8242315574928631e-06;7.915639934539854e-06;7.92351011276251e-06;7.915639934539854e-06;7.92351011276251e-06;6.756413175899548e-06;6.756413175899548e-06;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;325767;1;5.4907123933015246e-05;5.4905085810908764e-05;5.4907123933015246e-05;5.4905085810908764e-05;5.4907123933015246e-05;5.4905085810908764e-05;5.4907123933015246e-05;5.4905085810908764e-05;0.00023848789916992367;0.0002384790466308612;0.00023848789916992367;0.0002384790466308612;0.0002033597182704285;0.0002033597182704285;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;325768;1;5.82880500510889e-06;5.829129960801887e-06;5.82880500510889e-06;5.829129960801887e-06;5.82880500510889e-06;5.829129960801887e-06;5.82880500510889e-06;5.829129960801887e-06;2.5317287826538277e-05;2.5318699264526556e-05;2.5317287826538277e-05;2.5318699264526556e-05;2.158937022519235e-05;2.158937022519235e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;325769;1;1.744202411792903e-05;1.744323555275252e-05;1.744202411792903e-05;1.744323555275252e-05;1.744202411792903e-05;1.744323555275252e-05;1.744202411792903e-05;1.744323555275252e-05;7.575905258178768e-05;7.5764314422608e-05;7.575905258178768e-05;7.5764314422608e-05;6.460457612130616e-05;6.460457612130616e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;325770;1;2.2268272569444524e-05;2.226916424786611e-05;2.2268272569444524e-05;2.226916424786611e-05;2.2268272569444524e-05;2.226916424786611e-05;2.2268272569444524e-05;2.226916424786611e-05;9.672175781250074e-05;9.672563079834057e-05;9.672175781250074e-05;9.672563079834057e-05;8.247838610320849e-05;8.247838610320849e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;325771;1;5.474433672869666e-06;5.476335313585089e-06;5.474433672869666e-06;5.476335313585089e-06;5.474433672869666e-06;5.476335313585089e-06;5.474433672869666e-06;5.476335313585089e-06;2.377808364868182e-05;2.3786343383789243e-05;2.377808364868182e-05;2.3786343383789243e-05;2.0282723383648643e-05;2.0282723383648643e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;325772;1;1.2880630154079908e-05;1.2878269675925972e-05;1.2880630154079908e-05;1.2878269675925972e-05;1.2880630154079908e-05;1.2878269675925972e-05;1.2880630154079908e-05;1.2878269675925972e-05;5.594673706054729e-05;5.593648437500042e-05;5.594673706054729e-05;5.593648437500042e-05;4.7706037607703756e-05;4.7706037607703756e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;325773;1;2.4792731165002983e-05;2.4790095124421386e-05;2.4792731165002983e-05;2.4790095124421386e-05;2.4792731165002983e-05;2.4790095124421386e-05;2.4792731165002983e-05;2.4790095124421386e-05;0.00010768668884277426;0.00010767523925781331;0.00010768668884277426;0.00010767523925781331;9.182493024075253e-05;9.182493024075253e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;325774;1;3.383399160879642e-05;3.383120998806436e-05;3.383399160879642e-05;3.383120998806436e-05;3.383399160879642e-05;3.383120998806436e-05;3.383399160879642e-05;3.383120998806436e-05;0.0001469572070312511;0.00014694512512207142;0.0001469572070312511;0.00014694512512207142;0.00012531108003258036;0.00012531108003258036;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;325775;1;4.075454180682162e-05;4.0751682196723235e-05;4.075454180682162e-05;4.0751682196723235e-05;4.075454180682162e-05;4.0751682196723235e-05;4.075454180682162e-05;4.0751682196723235e-05;0.00017701646636963023;0.00017700404571533335;0.00017701646636963023;0.00017700404571533335;0.0001509427474326739;0.0001509427474326739;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;325776;1;4.464584463614021e-05;4.4642917435257684e-05;4.464584463614021e-05;4.4642917435257684e-05;4.464584463614021e-05;4.4642917435257684e-05;4.464584463614021e-05;4.4642917435257684e-05;0.00019391825561523586;0.00019390554138183738;0.00019391825561523586;0.00019390554138183738;0.00016535498013385398;0.00016535498013385398;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;325777;1;2.929974704318587e-05;2.9297168194806238e-05;2.929974704318587e-05;2.9297168194806238e-05;2.929974704318587e-05;2.9297168194806238e-05;2.929974704318587e-05;2.9297168194806238e-05;0.00012726281433105566;0.00012725161315918065;0.00012726281433105566;0.00012725161315918065;0.00010851758164143002;0.00010851758164143002;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;325778;1;1.651362830268018e-05;1.6512792516637792e-05;1.651362830268018e-05;1.6512792516637792e-05;1.651362830268018e-05;1.6512792516637792e-05;1.651362830268018e-05;1.6512792516637792e-05;7.172658554077202e-05;7.172295532226616e-05;7.172658554077202e-05;7.172295532226616e-05;6.116158630622339e-05;6.116158630622339e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;325883;1;9.793988460964663e-06;9.794851543285263e-06;9.793988460964663e-06;9.794851543285263e-06;9.793988460964663e-06;9.794851543285263e-06;9.793988460964663e-06;9.794851543285263e-06;4.2539975967407545e-05;4.2543724746704425e-05;4.2539975967407545e-05;4.2543724746704425e-05;3.627722793809386e-05;3.627722793809386e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;325884;1;2.0298681018970703e-05;2.0300335693359448e-05;2.0298681018970703e-05;2.0300335693359448e-05;2.0298681018970703e-05;2.0300335693359448e-05;2.0298681018970703e-05;2.0300335693359448e-05;8.816687973022527e-05;8.817406677246161e-05;8.816687973022527e-05;8.817406677246161e-05;7.51864284939245e-05;7.51864284939245e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;325885;1;2.4193694842303327e-05;2.419529622395842e-05;2.4193694842303327e-05;2.419529622395842e-05;2.4193694842303327e-05;2.419529622395842e-05;2.4193694842303327e-05;2.419529622395842e-05;0.00010508478759765704;0.00010509174316406329;0.00010508478759765704;0.00010509174316406329;8.961220823688376e-05;8.961220823688376e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;325889;1;2.034362531591352e-06;2.03379970833108e-06;2.034362531591352e-06;2.03379970833108e-06;2.034362531591352e-06;2.03379970833108e-06;2.034362531591352e-06;2.03379970833108e-06;8.836209430694646e-06;8.833764820098944e-06;8.836209430694646e-06;8.833764820098944e-06;7.534676042930994e-06;7.534676042930994e-06;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;325890;1;7.694191063774985e-06;7.69247139824764e-06;7.694191063774985e-06;7.69247139824764e-06;7.694191063774985e-06;7.69247139824764e-06;7.694191063774985e-06;7.69247139824764e-06;3.341955162048365e-05;3.341208229064967e-05;3.341955162048365e-05;3.341208229064967e-05;2.8497003939907582e-05;2.8497003939907582e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;325891;1;2.3498877179181218e-05;2.3497678742585443e-05;2.3498877179181218e-05;2.3497678742585443e-05;2.3498877179181218e-05;2.3497678742585443e-05;2.3498877179181218e-05;2.3497678742585443e-05;0.00010206686218261795;0.00010206165679931717;0.00010206686218261795;0.00010206165679931717;8.703287844141263e-05;8.703287844141263e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;325892;1;4.204132475676375e-05;4.2040981603551945e-05;4.204132475676375e-05;4.2040981603551945e-05;4.204132475676375e-05;4.2040981603551945e-05;4.204132475676375e-05;4.2040981603551945e-05;0.00018260558013916155;0.00018260408966064593;0.00018260558013916155;0.00018260408966064593;0.00015570861021023738;0.00015570861021023738;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;325893;1;5.6174518726490365e-05;5.617445113570622e-05;5.6174518726490365e-05;5.617445113570622e-05;5.6174518726490365e-05;5.617445113570622e-05;5.6174518726490365e-05;5.617445113570622e-05;0.00024399280090332213;0.0002439925073242206;0.00024399280090332213;0.0002439925073242206;0.00020805377306107713;0.00020805377306107713;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;325914;1;9.138146633572082e-06;9.140890559443754e-06;9.138146633572082e-06;9.140890559443754e-06;9.138146633572082e-06;9.140890559443754e-06;9.138146633572082e-06;9.140890559443754e-06;3.9691341247558894e-05;3.970325942993194e-05;3.9691341247558894e-05;3.970325942993194e-05;3.3855150220162326e-05;3.3855150220162326e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;325915;1;9.33664386890556e-06;9.333929838957643e-06;9.33664386890556e-06;9.333929838957643e-06;9.33664386890556e-06;9.333929838957643e-06;9.33664386890556e-06;9.333929838957643e-06;4.055350967407257e-05;4.054172134399445e-05;4.055350967407257e-05;4.054172134399445e-05;3.458016247742828e-05;3.458016247742828e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;325916;1;2.1745398062246894e-05;2.1742700929995014e-05;2.1745398062246894e-05;2.1742700929995014e-05;2.1745398062246894e-05;2.1742700929995014e-05;2.1745398062246894e-05;2.1742700929995014e-05;9.445066375732493e-05;9.443894882202219e-05;9.445066375732493e-05;9.443894882202219e-05;8.053851134165582e-05;8.053851134165582e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;325917;1;3.109552239312077e-05;3.109290974934907e-05;3.109552239312077e-05;3.109290974934907e-05;3.109552239312077e-05;3.109290974934907e-05;3.109552239312077e-05;3.109290974934907e-05;0.00013506272552490337;0.00013505137756347757;0.00013506272552490337;0.00013505137756347757;0.0001151686014560038;0.0001151686014560038;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;325918;1;3.827268100314684e-05;3.827024253562658e-05;3.827268100314684e-05;3.827024253562658e-05;3.827268100314684e-05;3.827024253562658e-05;3.827268100314684e-05;3.827024253562658e-05;0.00016623655792236453;0.0001662259664917005;0.00016623655792236453;0.0001662259664917005;0.0001417506703820265;0.0001417506703820265;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;325919;1;4.3691561550564396e-05;4.3689507830584646e-05;4.3691561550564396e-05;4.3689507830584646e-05;4.3691561550564396e-05;4.3689507830584646e-05;4.3691561550564396e-05;4.3689507830584646e-05;0.00018977334777832175;0.0001897644274902358;0.00018977334777832175;0.0001897644274902358;0.000161820598335425;0.000161820598335425;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;325920;1;3.3202974446614706e-05;3.320209056712975e-05;3.3202974446614706e-05;3.320209056712975e-05;3.3202974446614706e-05;3.320209056712975e-05;3.3202974446614706e-05;3.320209056712975e-05;0.00014421639770507923;0.0001442125585937511;0.00014421639770507923;0.0001442125585937511;0.0001229739794319073;0.0001229739794319073;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;325921;1;2.001738767270696e-05;2.001916972972736e-05;2.001738767270696e-05;2.001916972972736e-05;2.001738767270696e-05;2.001916972972736e-05;2.001738767270696e-05;2.001916972972736e-05;8.694508819580144e-05;8.695282852172917e-05;8.694508819580144e-05;8.695282852172917e-05;7.41450730730649e-05;7.41450730730649e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;325922;1;5.679493957095697e-07;5.695624757696102e-07;5.679493957095697e-07;5.695624757696102e-07;5.679493957095697e-07;5.695624757696102e-07;5.679493957095697e-07;5.695624757696102e-07;2.4668758535385317e-06;2.47388223171236e-06;2.4668758535385317e-06;2.47388223171236e-06;2.1094906509985735e-06;2.1094906509985735e-06;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;325923;1;3.9021397767243705e-06;3.901003731621651e-06;3.9021397767243705e-06;3.901003731621651e-06;3.9021397767243705e-06;3.901003731621651e-06;3.9021397767243705e-06;3.901003731621651e-06;1.6948859291076788e-05;1.6943924903869757e-05;1.6948859291076788e-05;1.6943924903869757e-05;1.4452369543423712e-05;1.4452369543423712e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;325924;1;3.2235325283474508e-06;3.2259664464880034e-06;3.2235325283474508e-06;3.2259664464880034e-06;3.2235325283474508e-06;3.2259664464880034e-06;3.2235325283474508e-06;3.2259664464880034e-06;1.4001343460083113e-05;1.401191513061534e-05;1.4001343460083113e-05;1.401191513061534e-05;1.1948023875881591e-05;1.1948023875881591e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;325928;1;2.71019053141277e-05;2.710241484465432e-05;2.71019053141277e-05;2.710241484465432e-05;2.71019053141277e-05;2.710241484465432e-05;2.71019053141277e-05;2.710241484465432e-05;0.00011771653656005947;0.0001177187496948251;0.00011771653656005947;0.0001177187496948251;0.00010037931423946127;0.00010037931423946127;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;325929;1;1.83126142148619e-05;1.8311116819028566e-05;1.83126142148619e-05;1.8311116819028566e-05;1.83126142148619e-05;1.8311116819028566e-05;1.83126142148619e-05;1.8311116819028566e-05;7.954044174194396e-05;7.953393783569396e-05;7.954044174194396e-05;7.953393783569396e-05;6.782449709208167e-05;6.782449709208167e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;325930;1;1.216908507170505e-05;1.2167763151945935e-05;1.216908507170505e-05;1.2167763151945935e-05;1.216908507170505e-05;1.2167763151945935e-05;1.216908507170505e-05;1.2167763151945935e-05;5.2856156463623447e-05;5.285041473388712e-05;5.2856156463623447e-05;5.285041473388712e-05;4.507068545075981e-05;4.507068545075981e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;325931;1;9.364846123589444e-06;9.365208774142828e-06;9.364846123589444e-06;9.365208774142828e-06;9.364846123589444e-06;9.365208774142828e-06;9.364846123589444e-06;9.365208774142828e-06;4.0676005554199524e-05;4.067758071899445e-05;4.0676005554199524e-05;4.067758071899445e-05;3.46859584227515e-05;3.46859584227515e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;325932;1;5.315286947179743e-06;5.317247729831291e-06;5.315286947179743e-06;5.317247729831291e-06;5.315286947179743e-06;5.317247729831291e-06;5.315286947179743e-06;5.317247729831291e-06;2.308683330535906e-05;2.3095349922180348e-05;2.308683330535906e-05;2.3095349922180348e-05;1.9693510110486423e-05;1.9693510110486423e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;325933;1;6.315580915521715e-07;6.349220328860835e-07;6.315580915521715e-07;6.349220328860835e-07;6.315580915521715e-07;6.349220328860835e-07;6.315580915521715e-07;6.349220328860835e-07;2.7431588411331383e-06;2.7577700471878257e-06;2.7431588411331383e-06;2.7577700471878257e-06;2.3515630847632914e-06;2.3515630847632914e-06;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;324852;1;1.6136534118652402e-05;1.613844615795e-05;1.6136534118652402e-05;1.613844615795e-05;1.6136534118652402e-05;1.613844615795e-05;1.6136534118652402e-05;1.613844615795e-05;7.008868515014701e-05;7.009699005127007e-05;7.008868515014701e-05;7.009699005127007e-05;5.9772022807222714e-05;5.9772022807222714e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;324853;1;1.8259649036548822e-05;1.8260937160915865e-05;1.8259649036548822e-05;1.8260937160915865e-05;1.8259649036548822e-05;1.8260937160915865e-05;1.8259649036548822e-05;1.8260937160915865e-05;7.931038864135801e-05;7.931598358154357e-05;7.931038864135801e-05;7.931598358154357e-05;6.763310059598523e-05;6.763310059598523e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;324854;1;1.8839800234194224e-05;1.8840801097728656e-05;1.8839800234194224e-05;1.8840801097728656e-05;1.8839800234194224e-05;1.8840801097728656e-05;1.8839800234194224e-05;1.8840801097728656e-05;8.183026275634828e-05;8.183460998535218e-05;8.183026275634828e-05;8.183460998535218e-05;6.9780744806403e-05;6.9780744806403e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;324855;1;7.15887140344693e-07;7.160067240397161e-07;7.15887140344693e-07;7.160067240397161e-07;7.15887140344693e-07;7.160067240397161e-07;7.15887140344693e-07;7.160067240397161e-07;3.1094402313232656e-06;3.1099596405029533e-06;3.1094402313232656e-06;3.1099596405029533e-06;2.651876755702674e-06;2.651876755702674e-06;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;324856;1;3.328672267772545e-06;3.3295067539921635e-06;3.328672267772545e-06;3.3295067539921635e-06;3.328672267772545e-06;3.3295067539921635e-06;3.328672267772545e-06;3.3295067539921635e-06;1.4458015632629503e-05;1.446164020538341e-05;1.4458015632629503e-05;1.446164020538341e-05;1.2331506496267373e-05;1.2331506496267373e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;324857;1;2.693464476973932e-06;2.6950229644775486e-06;2.693464476973932e-06;2.6950229644775486e-06;2.693464476973932e-06;2.6950229644775486e-06;2.693464476973932e-06;2.6950229644775486e-06;1.1699004402160734e-05;1.170577365875253e-05;1.1699004402160734e-05;1.170577365875253e-05;9.981566535102114e-06;9.981566535102114e-06;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;324858;1;1.822164067515627e-07;1.7989752292633122e-07;1.822164067515627e-07;1.7989752292633122e-07;1.822164067515627e-07;1.7989752292633122e-07;1.822164067515627e-07;1.7989752292633122e-07;7.91453001499182e-07;7.81380980014807e-07;7.91453001499182e-07;7.81380980014807e-07;6.748755805613489e-07;6.748755805613489e-07;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;324859;1;4.561589587176304e-06;4.5569336220070335e-06;4.561589587176304e-06;4.5569336220070335e-06;4.561589587176304e-06;4.5569336220070335e-06;4.561589587176304e-06;4.5569336220070335e-06;1.981316520690933e-05;1.9792942123413235e-05;1.981316520690933e-05;1.9792942123413235e-05;1.6894776248801265e-05;1.6894776248801265e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;324860;1;3.03092258029515e-05;3.0310216267903755e-05;3.03092258029515e-05;3.0310216267903755e-05;3.03092258029515e-05;3.0310216267903755e-05;3.03092258029515e-05;3.0310216267903755e-05;0.00013164746337890722;0.0001316517654418955;0.00013164746337890722;0.0001316517654418955;0.00011226006025149631;0.00011226006025149631;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;324861;1;1.1981911892361154e-05;1.198080574318219e-05;1.1981911892361154e-05;1.198080574318219e-05;1.1981911892361154e-05;1.198080574318219e-05;1.1981911892361154e-05;1.198080574318219e-05;5.204317382812539e-05;5.2038369293213284e-05;5.204317382812539e-05;5.2038369293213284e-05;4.4377451453189826e-05;4.4377451453189826e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;324862;1;5.399767953378202e-06;5.399240550288467e-06;5.399767953378202e-06;5.399240550288467e-06;5.399767953378202e-06;5.399240550288467e-06;5.399767953378202e-06;5.399240550288467e-06;2.345377471923846e-05;2.3451483955383478e-05;2.345377471923846e-05;2.3451483955383478e-05;1.9999140568067578e-05;1.9999140568067578e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;324863;1;6.23893158524127e-06;6.239930499041544e-06;6.23893158524127e-06;6.239930499041544e-06;6.23893158524127e-06;6.239930499041544e-06;6.23893158524127e-06;6.239930499041544e-06;2.7098663711548053e-05;2.710300247192403e-05;2.7098663711548053e-05;2.710300247192403e-05;2.3110853700154057e-05;2.3110853700154057e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;324864;1;7.887361625388845e-06;7.889280163800303e-06;7.887361625388845e-06;7.889280163800303e-06;7.887361625388845e-06;7.889280163800303e-06;7.887361625388845e-06;7.889280163800303e-06;3.4258583755493424e-05;3.426691688537624e-05;3.4258583755493424e-05;3.426691688537624e-05;2.9219556162223584e-05;2.9219556162223584e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;324865;1;1.1703227290400795e-05;1.1705795740198249e-05;1.1703227290400795e-05;1.1705795740198249e-05;1.1703227290400795e-05;1.1705795740198249e-05;1.1703227290400795e-05;1.1705795740198249e-05;5.083271331787148e-05;5.0843869323730854e-05;5.083271331787148e-05;5.0843869323730854e-05;4.335479903777164e-05;4.335479903777164e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;324866;1;8.315602535671689e-06;8.316756778293216e-06;8.315602535671689e-06;8.316756778293216e-06;8.315602535671689e-06;8.316756778293216e-06;8.315602535671689e-06;8.316756778293216e-06;3.611863883972195e-05;3.612365226745633e-05;3.611863883972195e-05;3.612365226745633e-05;3.0802802882567716e-05;3.0802802882567716e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
1;324867;1;2.5914105168095436e-06;2.592040280942573e-06;2.5914105168095436e-06;2.592040280942573e-06;2.5914105168095436e-06;2.592040280942573e-06;2.5914105168095436e-06;2.592040280942573e-06;1.1255735244751062e-05;1.125847061157235e-05;1.1255735244751062e-05;1.125847061157235e-05;9.600149188676274e-06;9.600149188676274e-06;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
